predator_mass	prey_mass
2930.4	138.24
301.73	19.531
2631.1	175.76
4912.4	0.03375
2930.4	106.48
630	24.061
1707.3	40.96
1249.5	17.28
2828.3	175.76
2728.5	136.52
5059.3	30.486
238.02	10
2828.3	201.24
1707.3	44.921
3251.5	243.89
1499.5	33.75
1707.3	33.75
301.73	3.7325
1707.3	49.13
928.85	0.74088
1707.3	33.75
4626.9	26.856
1636.1	0.06655
375.82	0.57101
2828.3	0.1624
558.22	2.7835
1707.3	0.018927
1135.6	42.037
2178.4	0.018927
2828.3	17.227
4352.7	7.9021
2828.3	0.57101
2828.3	1.3934
4352.7	4.8993
5059.3	0.57101
1707.3	0.57101
4912.4	4.8993
183.93	4.8993
5362	32.096
5362	33.94
2828.3	102.58
2828.3	102.58
1028.8	67.801
4103	40.96
6980.4	327.68
6738.7	68.59
200.4	0.64
4103	33.75
6738.7	58.32
3173.5	10
200.4	0.54872
2287.4	34.43
4103	40.96
2642.5	17.28
2401.8	0.09261
2899.6	59.297
6738.7	28.032
3173.5	10
10052	99.384
8007.8	44.921
3465	30.486
7228.1	27.44
2401.8	1.25
2176.8	4.7455
5207.1	13.31
2176.8	63.316
6048.6	58.32
5207.1	17.28
4103	13.31
5010.2	49.13
2642.5	21.97
8007.8	44.921
10052	86.151
6738.7	3.43
4103	33.75
6738.7	1.6638
6502.8	13.31
6502.8	80
2642.5	18.158
6738.7	3.43
5010.2	1.1059
7741.7	10
7741.7	13.31
7481.8	27.44
1867.5	0.91125
1590.1	1.6638
6502.8	30.486
10052	53.594
7741.7	1.25
418.03	0.15625
2899.6	14.429
3774.6	7.29
3617.5	5.7179
3617.5	3.2851
3936.4	3.8902
6738.7	80
8007.8	10
7481.8	40.96
6048.6	10.303
7741.7	30.486
7741.7	35.118
6048.6	52.68
7741.7	13.31
3936.4	17.28
8007.8	49.13
7481.8	58.32
6502.8	80
2642.5	24.604
5207.1	31.121
2642.5	19.531
8007.8	44.921
3617.5	28.633
2642.5	14.049
2176.8	58.32
7741.7	23.526
1504.5	1.4061
6502.8	2.16
418.03	0.15625
2642.5	17.28
418.03	0.42875
2070	28.633
6502.8	49.13
5010.2	42.515
2401.8	13.31
7741.7	10
1504.5	2.6214
2642.5	17.28
2642.5	21.97
1504.5	21.97
200.4	0.21952
6502.8	80
3774.6	32.418
2070	0.64
662.54	0.15625
2769	16.43
6048.6	40.96
2769	44.921
7741.7	17.28
4450.8	27.44
6738.7	80
2642.5	1.25
6502.8	33.75
418.03	0.08
5207.1	29.86
2070	3.43
7741.7	41.733
3465	27.44
6048.6	31.121
5409.3	4.2188
5010.2	2.7463
5010.2	13.31
6502.8	13.31
5010.2	27.44
3774.6	40.96
3774.6	1.6638
5409.3	3.43
3774.6	1.6638
3617.5	24.061
6502.8	2.16
2642.5	21.97
7228.1	49.13
4818.6	49.13
4450.8	17.28
2899.6	27.44
4103	8.5738
5616.9	36.523
5616.9	6.8147
3173.5	0.02197
6738.7	13.31
5207.1	2.3833
5207.1	17.28
4274.5	40.96
4274.5	58.32
4103	20.004
5829.9	18.158
7228.1	6.1413
6738.7	6.1413
6738.7	5.12
4103	10
6738.7	11.576
4103	22.481
7481.8	24.604
7481.8	0.91125
4818.6	80
3173.5	21.97
6980.4	44.921
6738.7	8.0436
6738.7	3.43
2070	7.29
4103	29.242
6048.6	19.531
6738.7	4.2188
7228.1	7.29
5409.3	21.97
7228.1	68.59
6048.6	21.97
8280.2	49.13
5616.9	5.12
3465	49.13
5207.1	92.61
8007.8	68.59
2176.8	37.239
5829.9	196.83
5010.2	10
6048.6	21.97
5010.2	27.44
3317	49.13
7481.8	63.316
6980.4	27.44
3617.5	75.295
6980.4	17.28
7228.1	17.28
3173.5	0.01331
2287.4	20.004
3774.6	68.59
5409.3	21.97
8280.2	33.75
6980.4	30.486
2176.8	37.239
3617.5	66.447
4274.5	2.16
6738.7	11.576
6738.7	12.25
6738.7	13.31
6980.4	20.972
2899.6	20.484
5829.9	68.59
762.28	0.91125
6738.7	14.429
2176.8	0.02197
3173.5	10
5829.9	10
7228.1	49.13
295.42	2.16
6738.7	13.31
6738.7	12.25
2899.6	19.531
4450.8	22.481
5616.9	13.31
6738.7	7.29
8559	49.13
5010.2	171.74
762.28	7.29
490.94	2.16
2899.6	7.29
3173.5	0.01
3173.5	0.01331
5207.1	31.765
6738.7	17.28
5616.9	13.31
5616.9	48.268
3173.5	10
6738.7	7.29
6738.7	7.29
6738.7	8.0436
4103	7.29
6738.7	18.158
6738.7	15.209
6738.7	17.28
5829.9	33.75
7228.1	4.2188
1867.5	3.7325
4103	10
5616.9	2.16
5616.9	2.16
4103	5.12
6738.7	7.29
1123.7	0.64
5010.2	156.25
4818.6	80
1123.7	0.08
6048.6	21.97
4103	8.5738
2176.8	10
5010.2	33.75
6738.7	11.576
7228.1	8.5738
7481.8	1.25
6738.7	11.91
4274.5	17.28
2176.8	10
2176.8	7.29
2287.4	47.416
2287.4	35.118
2642.5	13.31
2642.5	11.576
2287.4	44.921
3317	58.32
2176.8	32.418
2287.4	31.765
4632.2	11.576
4450.8	27.44
2642.5	13.31
2642.5	15.209
2642.5	10
2642.5	15.209
4450.8	4.5653
2642.5	10
3465	27.44
8007.8	68.59
4818.6	63.316
3034.4	8.5738
2287.4	49.13
6980.4	27.44
8007.8	58.32
3936.4	10
2899.6	1.6638
2899.6	0.91125
2176.8	15.209
2176.8	11.576
5207.1	21.97
8559	15.209
711.19	17.28
5829.9	92.61
8007.8	63.316
5409.3	1.25
3317	92.61
5409.3	1.25
5409.3	3.43
3034.4	8.5738
2642.5	8.5738
4274.5	8.5738
4818.6	27.44
2642.5	15.209
2642.5	10
4103	29.86
5207.1	27.44
2642.5	11.576
6738.7	4.2188
2642.5	11.576
2642.5	11.576
6738.7	1.25
6738.7	5.12
3173.5	80
6738.7	5.12
3173.5	5.12
5409.3	0.64
4818.6	24.061
453.47	1.4061
2520.2	17.28
6738.7	30.486
5010.2	40.96
4450.8	7.29
2642.5	10
6738.7	2.16
2642.5	10
2642.5	10
3034.4	10
2642.5	10
4450.8	35.118
3034.4	7.29
2642.5	15.209
6048.6	17.28
6980.4	27.44
4818.6	49.13
6980.4	40.96
6738.7	8.5738
5829.9	49.13
6738.7	10
6980.4	74.149
6980.4	40.96
6738.7	11.576
2176.8	10
5829.9	106.48
2899.6	1.6638
2642.5	3.43
6980.4	40.96
3173.5	15.209
4632.2	3.43
3173.5	10
6980.4	13.31
10052	58.32
1771.5	2.16
1771.5	2.16
2176.8	15.209
2176.8	19.531
5010.2	121.67
6738.7	58.32
5616.9	13.31
3936.4	3.43
4818.6	17.28
10052	19.531
2642.5	13.31
4818.6	27.44
2899.6	13.31
4103	40.96
4818.6	58.32
7228.1	58.32
6738.7	10
4632.2	1.25
6980.4	33.75
7228.1	121.67
4632.2	10
4818.6	1.1765
8844.3	10
4450.8	40.96
2769	13.31
6980.4	40.96
1966.9	17.28
7228.1	27.44
3465	27.44
7741.7	27.44
762.28	27.44
3034.4	1.0382
5409.3	49.13
4818.6	49.13
762.28	21.97
530.52	33.75
8844.3	41.733
4632.2	2.16
6980.4	49.13
9434.6	49.13
2070	2.0538
6980.4	49.13
6738.7	27.44
5829.9	17.28
8844.3	17.28
3034.4	1.4061
1266.8	0.79507
384.57	27.44
4632.2	5.12
3034.4	0.74088
3173.5	17.28
4274.5	17.28
4274.5	3.43
1193.8	49.13
1193.8	10
616.25	10
3774.6	17.28
4818.6	17.28
2070	18.158
815.87	10.612
3465	33.75
2070	13.31
3617.5	63.316
4103	17.28
2769	6.8147
384.57	7.29
4632.2	0.91125
616.25	30.486
6738.7	33.75
3465	27.44
6738.7	21.97
4274.5	40.96
4274.5	27.44
3034.4	1.4061
2070	17.716
3465	33.75
4274.5	21.97
762.28	17.28
5409.3	17.28
762.28	17.28
4274.5	21.97
7741.7	49.13
2176.8	7.29
3465	44.109
3465	7.29
3465	27.44
2642.5	21.97
4632.2	27.44
1193.8	13.31
9434.6	30.486
1193.8	10
6980.4	33.75
530.52	21.97
1056.6	17.28
6048.6	53.594
4818.6	1.1765
3034.4	0.74088
872.02	0.01331
7481.8	17.28
3034.4	21.97
5207.1	3.43
4103	40.96
5829.9	33.75
7481.8	27.44
384.57	27.44
2070	18.158
4632.2	58.32
1590.1	17.28
9434.6	37.239
6738.7	156.25
3034.4	0.74088
762.28	21.97
8007.8	27.44
762.28	27.44
3034.4	0.85184
3173.5	13.31
662.54	17.28
6048.6	0.06859
3465	27.44
1590.1	21.97
8280.2	13.31
4103	40.96
762.28	21.97
930.82	0.05832
4103	21.97
3936.4	20.004
1867.5	21.97
9136.1	0.02744
3936.4	15.209
4818.6	15.209
7228.1	13.31
7228.1	5.12
8280.2	17.28
8007.8	26.281
8007.8	17.28
8844.3	6.585
6980.4	5.12
930.82	8.5738
3936.4	27.44
4450.8	1.25
6980.4	27.44
2899.6	40.96
7481.8	11.576
6980.4	21.97
4103	27.44
6980.4	0.02197
4274.5	0.04913
6738.7	0.01728
8559	13.31
8007.8	27.44
6980.4	0.01728
2176.8	0.08
6048.6	68.59
6738.7	0.02197
6272.8	28.032
6272.8	27.44
572.27	0.54872
3936.4	58.32
3936.4	33.75
4103	21.97
2401.8	0.02744
6738.7	0.02744
6738.7	0.02744
4103	27.44
4818.6	19.531
9136.1	58.32
8007.8	21.97
8007.8	17.28
5207.1	33.75
2070	10
5829.9	4.2188
8280.2	40.197
11370	9.4119
8007.8	17.28
5409.3	24.604
1966.9	21.97
6738.7	29.86
9136.1	13.31
3936.4	50.884
6980.4	17.28
6272.8	49.13
1966.9	41.733
2642.5	23.526
572.27	1.9511
3173.5	17.28
930.82	15.209
3936.4	9.1267
616.25	0.08
2769	26.281
1679.1	80
8007.8	27.44
8007.8	28.633
1193.8	0.64
1771.5	3.43
1193.8	0.91125
1771.5	15.209
3936.4	17.28
3936.4	17.28
3465	0.01331
3774.6	21.97
8007.8	32.418
2520.2	0.05832
1123.7	27.44
616.25	0.91125
3774.6	21.97
1771.5	17.28
8007.8	21.97
1771.5	6.1413
6272.8	6.1413
3774.6	21.97
8007.8	33.75
1771.5	3.1443
8007.8	27.44
7228.1	121.67
762.28	3.43
6048.6	13.31
8007.8	30.486
8007.8	27.44
3936.4	40.96
490.94	9.4119
4632.2	15.609
6502.8	0.08
4450.8	49.13
2176.8	428.75
9434.6	4.2188
5409.3	21.97
6980.4	13.31
4818.6	0.03375
6048.6	9.1267
9434.6	6.3606
4818.6	138.24
8280.2	44.921
4103	27.44
6048.6	12.95
4818.6	49.13
4818.6	80
3034.4	0.01
8280.2	17.28
1867.5	548.72
6738.7	0.03375
9136.1	0.02197
1966.9	19.066
6980.4	45.743
3774.6	21.97
8844.3	31.765
6272.8	21.97
6272.8	13.31
6980.4	18.609
4450.8	10
6048.6	7.29
6980.4	13.31
9434.6	1.25
6272.8	13.31
930.82	0.19683
930.82	1.3265
9136.1	0.02744
930.82	0.32768
4103	49.13
6272.8	7.29
6738.7	0.02744
9434.6	4.2188
8280.2	21.97
244.71	1.25
2401.8	40.96
3774.6	21.97
1867.5	359.37
4818.6	23
930.82	0.29791
3034.4	0.01
2401.8	27.44
9434.6	17.28
5409.3	92.61
5829.9	48.268
3317	70.779
3034.4	49.13
3034.4	27.44
4450.8	91.293
5010.2	35.118
8844.3	40.96
5010.2	28.633
6738.7	80
4818.6	0.04913
5616.9	17.28
7481.8	80
5010.2	69.679
9434.6	13.31
5616.9	35.118
5010.2	37.964
4274.5	37.239
7481.8	70.779
6272.8	10
2642.5	10.927
5829.9	49.13
5010.2	32.418
6272.8	10
5616.9	10.303
3173.5	25.155
4274.5	27.44
5010.2	77.624
8844.3	78.806
3617.5	21.97
5010.2	55.452
5010.2	51.777
662.54	31.765
3617.5	49.13
3774.6	21.97
616.25	21.97
3617.5	17.28
3774.6	27.44
8007.8	17.28
8007.8	17.28
616.25	21.97
616.25	21.97
3617.5	27.44
3617.5	17.28
616.25	21.97
7228.1	33.75
7228.1	23.526
4103	8.0436
4274.5	30.486
4274.5	27.44
6502.8	1.25
992.32	13.31
8007.8	13.31
8007.8	13.31
6502.8	177.8
8007.8	17.28
992.32	13.31
8280.2	59.297
490.94	21.97
490.94	17.28
8007.8	21.97
1123.7	17.28
616.25	21.97
992.32	17.28
530.52	13.31
6502.8	13.31
3034.4	21.97
3617.5	58.32
5207.1	33.75
3034.4	33.75
5829.9	30.486
1266.8	40.96
9434.6	17.28
5829.9	30.486
5829.9	4.2188
384.57	0.21952
3617.5	55.452
1771.5	1.0382
5207.1	27.44
4274.5	49.13
9434.6	21.97
9434.6	49.13
6980.4	26.856
2176.8	19.531
9739.7	74.149
6980.4	24.604
616.25	13.31
616.25	13.31
8007.8	10
8007.8	29.242
8559	44.921
3173.5	27.44
5207.1	27.44
4274.5	40.96
5409.3	102.18
4274.5	10
4450.8	106.48
5207.1	27.44
5010.2	9.4119
5409.3	113.91
5616.9	34.43
5616.9	27.44
4818.6	0.04096
5616.9	27.44
4632.2	16.43
4632.2	15.209
5207.1	23
2520.2	49.13
5616.9	21.97
7228.1	59.297
5616.9	13.31
4818.6	0.02744
7228.1	28.633
5616.9	27.44
5409.3	0.01
5409.3	0.01728
5616.9	29.242
6502.8	11.576
5409.3	1.0382
5409.3	3.5791
8844.3	31.765
7741.7	17.28
7741.7	58.32
5829.9	23.526
4632.2	14.049
8844.3	7.29
2070	27.44
5616.9	35.118
4632.2	17.28
4632.2	11.576
2176.8	10.303
8844.3	68.59
3317	58.32
3465	49.13
9136.1	80
5207.1	219.52
5207.1	86.151
1056.6	11.576
4632.2	15.209
4274.5	121.67
7741.7	9.703
4450.8	5.12
3317	138.24
6502.8	23
3465	33.75
7228.1	33.75
2401.8	0.85184
5010.2	76.454
5616.9	21.97
5829.9	60.286
2287.4	8.0436
5409.3	11.576
5829.9	64.349
3317	48.268
3465	55.452
3034.4	18.609
3173.5	15.209
490.94	3.43
7741.7	40.96
4632.2	17.28
4632.2	8.0436
3317	3.0076
4632.2	10.612
711.19	42.515
2176.8	7.7869
1771.5	75.295
453.47	2.7463
3617.5	21.97
9434.6	40.96
9434.6	40.96
9434.6	40.96
930.82	17.28
9434.6	40.96
3617.5	0.42875
711.19	1.1765
2176.8	13.31
4450.8	37.239
1771.5	4.2188
3173.5	13.31
5010.2	22.481
7481.8	21.97
6048.6	68.59
1590.1	18.609
930.82	24.604
5010.2	28.633
662.54	77.624
7741.7	33.75
453.47	25.714
7228.1	40.197
6980.4	53.594
5010.2	21.97
6980.4	40.197
6980.4	52.68
4274.5	27.44
7741.7	27.44
1771.5	44.921
7741.7	8.0436
6738.7	17.28
5409.3	4.7455
5616.9	40.197
6738.7	12.95
7741.7	7.29
2520.2	24.061
6738.7	8.8474
7741.7	13.31
5409.3	0.35937
5409.3	59.297
7741.7	10
6738.7	42.515
4632.2	2.875
2176.8	17.28
2176.8	15.209
2899.6	44.109
2899.6	7.7869
1422.1	35.118
815.87	57.353
1422.1	40.96
9434.6	33.75
2401.8	19.531
5010.2	95.281
1867.5	21.97
6738.7	14.049
5409.3	0.29791
5409.3	7.7869
1422.1	63.316
2176.8	14.049
7741.7	3.43
2176.8	7.7869
7228.1	19.531
323.33	13.31
1123.7	17.28
4103	12.95
4818.6	15.209
6980.4	13.31
7228.1	23.526
4632.2	10
3317	175.76
3936.4	24.604
3317	37.239
1123.7	27.44
8280.2	19.531
4632.2	10
1867.5	6.8147
4818.6	8.5738
4103	19.531
4103	0.06859
6738.7	40.96
6048.6	27.44
4103	37.239
4103	39.443
4103	24.604
2769	33.75
4818.6	10
4818.6	18.158
6738.7	19.531
8280.2	22.481
3936.4	19.531
6738.7	15.209
662.54	2.7463
1504.5	17.28
6980.4	17.716
6738.7	22.481
3936.4	28.633
4818.6	24.604
572.27	10
2769	17.28
9739.7	16.43
1504.5	9.1267
9136.1	37.239
9136.1	27.44
1123.7	50.884
5829.9	14.815
662.54	19.531
4818.6	13.31
4818.6	20.972
7228.1	16.43
992.32	13.31
5010.2	22.481
5616.9	156.25
6738.7	14.049
4818.6	20.972
9739.7	11.576
6502.8	150.69
418.03	15.209
5829.9	19.531
2176.8	0.46656
2176.8	0.32768
7228.1	123.26
4103	21.97
872.02	5.5137
3465	21.97
7228.1	34.43
5616.9	40.96
4632.2	10.303
5010.2	18.158
5010.2	17.28
5010.2	11.576
4818.6	21.97
2287.4	21.97
5010.2	4.0522
992.32	13.31
6502.8	5.12
4450.8	4.2188
9434.6	3.43
572.27	0.64
5409.3	9.4119
6980.4	5.5137
4103	143.49
6980.4	3.43
6502.8	21.97
4632.2	11.576
5010.2	2.7463
6980.4	9.1267
5616.9	33.75
5409.3	27.44
2520.2	17.28
6738.7	17.28
5409.3	17.28
5409.3	13.31
5409.3	13.31
323.33	17.28
5010.2	35.118
323.33	17.28
6048.6	21.97
2769	68.59
6738.7	41.733
2769	33.75
2520.2	21.97
1056.6	9.703
4818.6	40.96
5409.3	17.28
5010.2	19.531
4818.6	27.44
5409.3	21.97
5409.3	13.31
4818.6	33.75
2769	17.28
2769	21.97
1123.7	27.44
4103	14.049
5409.3	21.97
5409.3	21.97
9136.1	58.32
4274.5	28.633
1590.1	33.75
992.32	10
530.52	21.97
9136.1	40.96
1590.1	21.467
8280.2	17.28
662.54	17.28
992.32	13.31
662.54	13.31
4274.5	83.654
9136.1	60.286
4632.2	42.515
662.54	13.31
4103	17.28
8280.2	10
530.52	10
3617.5	7.29
3617.5	21.97
4450.8	10
7228.1	10.612
9136.1	49.13
9136.1	92.61
9136.1	33.75
530.52	10
6502.8	21.97
662.54	21.97
662.54	17.28
616.25	13.31
992.32	17.28
992.32	13.31
2769	27.44
490.94	13.31
530.52	13.31
5409.3	86.151
530.52	17.28
530.52	13.31
490.94	10
992.32	27.44
992.32	17.28
992.32	13.31
992.32	13.31
490.94	13.31
8280.2	21.97
992.32	13.31
1123.7	17.28
8280.2	21.97
8280.2	5.12
1123.7	13.31
1123.7	13.31
662.54	13.31
8280.2	4.0522
530.52	17.28
8280.2	7.29
530.52	13.31
1123.7	13.31
1123.7	13.31
4450.8	10.303
7228.1	11.576
5829.9	15.209
3936.4	14.815
7481.8	17.28
3617.5	5.12
5829.9	15.209
4103	15.209
5409.3	18.609
4103	27.44
5409.3	16.43
2176.8	31.765
6980.4	49.13
9739.7	29.86
9739.7	24.604
8559	23
9739.7	15.209
9739.7	17.28
5409.3	20.972
5409.3	15.209
1123.7	17.28
7481.8	21.97
7228.1	10.612
8844.3	30.486
9739.7	23.526
9739.7	40.96
662.54	13.31
1590.1	24.061
6502.8	17.28
5010.2	18.158
992.32	13.31
992.32	13.31
5829.9	31.121
2176.8	77.624
10371	121.67
4103	21.97
4632.2	23.526
4103	21.97
4103	10
6502.8	27.44
5010.2	10.198
3617.5	5.6996
5010.2	14.428
5010.2	6.5841
5010.2	1.3934
5010.2	18.442
3173.5	2.0077
3173.5	102.58
4103	42.037
3617.5	6.2797
1771.5	0.92097
180.49	0.002206
5616.9	83.975
3936.4	3.7407
4818.6	3.9557
3936.4	3.3348
1422.1	316.09
5409.3	102.58
4818.6	21.043
5010.2	9.0003
3936.4	0.92097
6048.6	3.3348
4818.6	1.1885
3936.4	6.2797
3936.4	15.507
4103	123.8
3173.5	3.3348
1504.5	67.801
3465	83.975
5010.2	33.94
5829.9	1.7437
5829.9	3.9557
1504.5	2.7835
1590.1	4.8993
1504.5	2.7835
1590.1	0.033314
3317	27.784
1504.5	2.7835
572.27	1.3934
530.52	0.018927
8559	23.883
8559	1.3934
1056.6	7.9021
6048.6	9.7871
8559	23.883
3617.5	35.855
6048.6	3.3348
6048.6	4.1789
5829.9	33.94
5010.2	55.176
1422.1	0.57101
4450.8	7.9021
3173.5	11.956
815.87	7.9021
2769	100.61
530.52	0.081296
162.01	0.018927
572.27	1.3934
815.87	42.037
162.01	0.018927
572.27	0.09811
144.89	0.1624
144.89	0.1624
3465	0.018927
572.27	0.1624
490.94	0.0011043
490.94	0.018927
418.03	0.018927
418.03	0.018927
418.03	0.018927
418.03	0.018927
269.23	0.018927
9739.7	83.975
992.32	0.013652
418.03	0.018927
8007.8	53.88
992.32	0.033314
9739.7	83.975
711.19	11.498
453.47	0.36637
616.25	0.0062624
453.47	0.51403
1771.5	0.018927
1771.5	0.018927
418.03	0.018927
418.03	0.018927
418.03	0.018927
872.02	0.018927
616.25	0.018927
616.25	0.0094749
490.94	0.018927
490.94	0.018927
269.23	0.018927
490.94	0.018927
269.23	0.018927
269.23	0.018927
269.23	0.018927
180.49	0.00045253
453.47	0.0038827
269.23	0.018927
269.23	0.018927
269.23	0.018927
490.94	0.018927
490.94	0.018927
490.94	0.018927
418.03	0.018927
992.32	0.0062624
418.03	0.018927
490.94	0.018927
490.94	0.018927
490.94	0.018927
269.23	0.018927
269.23	0.018927
269.23	0.018927
453.47	23.883
1422.1	204.92
662.54	1.0942
1422.1	0.018927
5010.2	23.883
6272.8	42.037
3617.5	70.85
3617.5	59.189
418.03	0.018927
5010.2	0.018927
3173.5	4.8993
3173.5	0.32442
616.25	0.033314
4818.6	0.06655
4818.6	0.0094749
1590.1	0.06655
4632.2	3.9557
453.47	0.06655
930.82	0.11714
11370	1.7437
4632.2	720.52
5616.9	2.7835
4632.2	204.92
4632.2	204.92
4632.2	83.975
4632.2	204.92
490.94	0.0094749
2176.8	0.0038827
4818.6	42.037
2070	0.0038827
490.94	0.0062624
5207.1	0.57101
3465	0.41186
295.42	0.018927
4632.2	1.3934
4103	3.7407
295.42	0.018927
8280.2	7.5572
295.42	0.053732
3465	0.92097
1867.5	0.46103
3465	1.3934
453.47	0.32442
1771.5	0.018927
4818.6	0.57101
4818.6	0.57101
295.42	0.013652
295.42	0.013652
453.47	0.57101
1867.5	0.63213
3465	0.92097
200.4	0.018927
616.25	0.69753
5207.1	0.1624
200.4	0.018927
353.03	0.1624
353.03	0.11714
200.4	0.018927
2176.8	0.36637
4632.2	32.096
200.4	0.018927
2176.8	0.21824
418.03	0.033314
572.27	0.32442
200.4	0.018927
3617.5	2.7835
418.03	0.92097
4103	17.227
2899.6	0.57101
1867.5	0.69753
4274.5	1.005
2899.6	0.21824
1342.9	0.57101
1342.9	7.9021
2899.6	0.32442
1422.1	0.018927
1422.1	0.018927
1422.1	0.018927
1422.1	0.06655
530.52	0.081296
453.47	0.13852
1422.1	0.1624
1422.1	0.018927
1422.1	0.018927
200.4	0.1624
1422.1	0.11714
1422.1	0.09811
4274.5	0.053732
4274.5	0.06655
4274.5	0.09811
4274.5	0.1624
662.54	0.13852
1422.1	0.018927
2070	0.002206
490.94	0.002206
1422.1	0.28584
6980.4	0.11714
1422.1	0.053732
1422.1	0.1624
1771.5	0.1624
2287.4	0.57101
616.25	0.2505
930.82	0.13852
1771.5	0.1624
1771.5	0.033314
616.25	0.13852
1504.5	0.018927
1771.5	0.018927
1771.5	0.1624
530.52	0.1624
353.03	0.06655
323.33	0.32442
490.94	0.06655
4103	0.1624
353.03	2.7835
1422.1	0.018927
1422.1	0.018927
1422.1	0.018927
930.82	2.0077
5409.3	51.351
5829.9	0.57101
384.57	0.57101
5616.9	42.037
6980.4	1.621
6980.4	67.801
6980.4	2.2976
4103	67.801
4632.2	9.7871
6980.4	2.6145
4103	3.7407
6738.7	13.401
5409.3	13.401
4103	3.1435
6738.7	5.4237
8844.3	17.227
6980.4	147.81
1751.1	27.44
3096.3	5.12
1830	40.96
3848.8	40.96
1145	121.67
2356.7	0.12167
3848.8	40.96
4416.6	3.43
4125.8	0.01
1830	49.13
1751.1	27.44
3334.4	40.96
1830	0.27
2453.8	7.29
1751.1	27.44
4269.5	49.13
1459.3	0.08
3458.2	15.609
4269.5	33.75
1830	1.25
1751.1	0.91125
3985.6	27.44
1600.6	1.25
3715.3	1.25
4721.5	156.25
1830	0.27
1830	33.75
1830	33.75
2170.7	0.64
2170.7	1.25
1830	40.96
3334.4	40.96
2170.7	0.64
1830	21.97
3848.8	21.97
2981.8	0.12167
1995.2	27.44
3096.3	40.96
3848.8	50.884
1392.1	40.96
1830	0.27
3848.8	58.32
3848.8	58.32
5040.9	1.5746
3848.8	80
3848.8	92.61
1674.6	27.44
3848.8	58.32
1995.2	3.2851
1751.1	27.44
1830	33.75
60.459	3.43
1830	33.75
1459.3	0.08
2170.7	13.31
1830	33.75
2870.4	27.44
2870.4	0.02744
2656.3	0.27
1459.3	0.27
4879.4	19.531
1751.1	0.27
4416.6	49.13
3585.1	80
3848.8	92.61
1674.6	27.44
3848.8	53.594
2981.8	0.09261
4125.8	0.05832
4125.8	10
3715.3	3.43
3848.8	40.96
3848.8	40.96
1600.6	0.64
3985.6	40.96
1145	121.67
3715.3	243.89
1392.1	40.96
1392.1	40.96
789.29	0.27
1830	33.75
1830	40.96
3848.8	40.96
3848.8	44.921
1528.8	27.44
1674.6	27.44
4721.5	10
3848.8	27.44
1674.6	27.44
3985.6	41.733
4125.8	33.75
2981.8	243.89
1600.6	17.28
1911.4	33.75
3848.8	44.921
94.831	0.01
1033.8	0.64
2656.3	5.12
1751.1	27.44
3848.8	68.59
2356.7	40.96
3715.3	40.96
3848.8	68.59
3848.8	59.297
3848.8	33.75
1911.4	68.59
2356.7	40.96
3715.3	40.96
426.89	10
1459.3	68.59
1327.1	33.75
201.2	10
3715.3	80
588.64	10
3715.3	21.97
426.89	10
2356.7	40.96
3213.8	49.13
1459.3	49.13
3848.8	5.12
3585.1	68.59
1995.2	58.32
3096.3	10
346.52	10
1995.2	58.32
3985.6	58.32
1995.2	58.32
4721.5	58.32
4721.5	68.59
4125.8	0.05832
3848.8	27.44
3715.3	40.96
3715.3	156.25
3848.8	61.285
3715.3	40.96
3848.8	40.96
4416.6	80
4416.6	33.75
3458.2	1.25
3096.3	7.29
218.67	10
1392.1	10
3334.4	0.42875
2553.6	0.64
3458.2	2.16
3848.8	33.75
3848.8	33.75
3848.8	40.96
3848.8	49.13
3585.1	0.64
3458.2	7.29
1911.4	40.96
3213.8	0.04096
201.2	10
3585.1	13.31
4416.6	10
1459.3	1.25
3585.1	80
3848.8	68.59
3715.3	40.96
299.27	10
3848.8	40.96
3848.8	40.96
2356.7	21.97
3985.6	80
1392.1	1.25
3715.3	40.96
1751.1	2.16
3585.1	33.75
3985.6	33.75
4416.6	10
3985.6	49.13
1830	40.96
1830	21.97
1600.6	17.28
2656.3	0.64
1911.4	0.27
1830	40.96
3985.6	33.75
1830	49.13
1830	21.97
1830	21.97
3715.3	156.25
1830	21.97
2656.3	0.64
1830	40.96
1751.1	0.27
3585.1	1.25
1830	21.97
2656.3	2.16
4721.5	40.96
4721.5	40.96
3848.8	27.44
4721.5	49.13
2656.3	1.25
1145	0.27
1830	27.44
3585.1	17.28
3334.4	21.97
3715.3	17.28
5206.2	0.08
2656.3	2.16
5206.2	0.27
2656.3	1.25
2656.3	1.25
1145	21.97
2656.3	1.25
1830	21.97
1911.4	21.97
1911.4	21.97
1392.1	40.96
1751.1	33.75
4721.5	10
3848.8	51.777
372.01	10
4721.5	17.28
1995.2	49.13
372.01	10
1751.1	33.75
3848.8	7.29
1751.1	0.35937
1751.1	80
1911.4	21.97
4416.6	80
1327.1	33.75
1911.4	0.08
2081.6	80
2656.3	1.25
2656.3	1.25
3848.8	49.13
1911.4	0.27
1911.4	0.64
3985.6	56.398
1830	40.96
3985.6	87.418
3585.1	58.32
2081.6	68.59
3585.1	106.48
3715.3	21.97
1830	40.96
2081.6	58.32
3848.8	40.96
1830	40.96
5206.2	68.59
3715.3	156.25
3715.3	3.43
2262.3	1.25
4567.3	49.13
3985.6	1.5746
3985.6	0.08
2870.4	1.6638
3985.6	1.6638
4269.5	466.56
4721.5	21.97
3715.3	1.25
3715.3	3.43
2656.3	2.16
5206.2	58.32
4416.6	0.64
1392.1	6.1413
